"","STORE","LONG","LAT","ZIP.CODE","CITY","ALLAN","BLISS","BREATHSAVERS","BROOKSIDE","BUBBLE.YUM","CADBURY","CANE.STK","CANISTER","GOOD.N.PLENTY","HEATH","HERSHEY.ARTISAN","HERSHEY.CHOC.ASST","HERSHEY.CHOC.REM","HERSHEY.GUM.REM","HERSHEY.NCHOC.REM","HERSHEY.SUGAREE.BFY","ICE.BREAKERS","JOLLY.RANCHER","KISSES","KIT.KAT","LANCASTER","LORENA","ALMOND.JOY","PAYDAY","PELON","POT.OF.GOLD","REESE","ROLO","SL.HARD.ROLL","SNACK.BITES","TAKE5","TOTAL"
"131","Giant Food Store",-77.140189,38.753702,22315,"Washington",0,96,831,4244,0,2903,53,0,461,861,0,4198,364,0,168,239,804,968,5170,6545,264,0,1200,365,0,29,10650,1069,0,21,0,41503
"132","Giant Food Store",-77.050437,38.831976,22305,"Washington",0,0,170,2034,0,1286,57,0,126,496,0,6310,133,0,360,59,450,641,4211,2601,45,0,611,0,0,84,6323,492,0,49,141,26679
"133","Harris Teeter",-77.137511,38.897015,22207,"Washington",0,0,173,2331,0,6307,105,0,496,851,388,3081,975,0,300,0,6941,1028,10730,7896,447,0,2145,300,0,297,19944,2221,0,0,0,66956
"134","Harris Teeter",-77.062021,38.86519,22202,"Washington",0,0,191,2193,0,5325,47,0,300,510,394,2779,705,0,249,0,7647,725,8014,8212,79,0,1452,526,0,228,20783,1485,0,0,0,61844
"135","Harris Teeter",-77.109883,38.876578,22203,"Washington",0,0,290,3091,0,6347,105,0,352,743,436,3093,603,0,314,0,6014,999,11186,8008,511,0,1776,61,0,375,22800,1780,0,0,0,68884
"136","Harris Teeter",-77.112576,38.812854,22304,"Washington",0,0,336,2725,0,6146,56,0,313,604,530,3143,590,0,258,0,5381,1025,9032,7438,408,0,2195,409,0,391,19695,1173,0,0,0,61848
"137","Harris Teeter",-77.090005,38.841382,22206,"Washington",0,0,136,1570,0,3421,53,0,356,451,155,998,266,0,189,0,2035,530,6150,4473,66,0,845,514,0,0,10898,585,0,0,0,33691
"138","Harris Teeter",-77.051784,38.842167,22202,"Washington",0,0,130,628,0,2344,21,0,175,300,374,1337,323,0,175,0,1532,861,4042,3035,126,0,548,410,0,0,8283,517,0,0,0,25161
"139","Harris Teeter",-77.043692,38.81235,22314,"Washington",0,0,156,2525,0,5290,104,0,384,982,512,3453,928,0,292,0,3989,1029,9110,6420,270,0,2031,257,0,268,20813,1415,0,0,0,60228
"140","Navy Bethesda Autoport",-77.093365,39.000522,20889,"Washington",0,0,26,463,0,403,0,0,0,0,0,0,347,0,0,24,1018,334,0,1346,156,0,213,412,0,0,2846,67,34,99,0,7788
"141","Navy Exchange",-77.090432,39.00209,20889,"Washington",0,0,164,12766,0,8937,122,0,0,572,0,15750,757,0,3411,2458,3186,2480,12104,8547,986,0,1697,843,141,561,19457,984,9,337,99,96368
"142","Rite Aid",-77.154427,38.764388,22315,"Washington",0,159,170,1028,46,2710,0,0,163,219,0,1403,509,0,111,171,2944,1218,2596,2503,157,0,768,506,0,362,5790,237,30,4,89,23893
"143","Rite Aid",-77.122618,38.785374,22310,"Washington",0,5,96,696,47,2134,0,0,167,146,0,1557,384,0,199,3,1671,643,2117,2488,97,0,663,550,0,589,4857,72,1,0,94,19276
"144","Rite Aid",-77.090748,38.828185,22302,"Washington",0,226,228,1892,117,3346,0,0,327,386,0,3511,906,0,506,165,5498,1932,4111,4084,316,0,1067,620,0,498,9810,382,17,12,160,40117
"145","Rite Aid",-77.099931,38.73426,22309,"Washington",0,43,107,202,68,524,0,0,47,77,0,481,183,0,71,47,1157,743,682,1367,45,0,476,204,0,287,2253,55,51,4,35,9209
"146","Rite Aid",-77.110155,38.812854,22304,"Washington",0,148,123,934,36,1773,0,0,91,150,0,750,509,0,94,125,1599,1222,1207,3410,87,0,815,714,0,506,5058,143,17,0,90,19601
"147","Rite Aid",-77.055698,38.733362,22308,"Washington",0,278,214,1476,71,2513,0,0,299,310,0,3384,465,0,520,22,2792,1337,3822,2449,199,0,660,454,0,484,6984,430,11,0,219,29393
"148","Rite Aid",NA,NA,22202,"Washington",0,581,520,4209,54,7651,0,0,691,1296,0,3398,1609,0,194,416,4975,3013,5894,6632,413,0,1541,2131,0,472,16351,710,79,32,173,63035
"149","Rite Aid",-77.140403,38.885334,22205,"Washington",0,18,101,912,104,2064,0,0,149,96,0,1099,529,0,228,0,1682,1022,2560,2447,45,0,750,430,0,172,5524,189,34,0,91,20246
"150","Rite Aid",-77.071892,38.895648,22209,"Washington",0,136,261,1487,185,2039,0,0,256,181,0,1425,847,0,13,0,2623,1004,1857,2923,93,0,1050,1079,0,49,6605,115,32,0,162,24422
"151","Rite Aid",-77.07842,39.081785,20906,"Washington",0,192,166,1125,49,3144,0,0,495,238,0,1916,954,0,278,230,3012,1454,4182,3627,330,0,1069,710,0,945,6876,406,47,7,55,31507
"152","Rite Aid",-77.107122,38.963332,20816,"Washington",0,149,319,924,75,3082,0,0,303,332,0,2700,818,0,443,8,4727,1009,3085,3079,118,0,840,593,0,540,5756,304,17,0,112,29333
"153","Rite Aid",-77.084334,39.056595,20906,"Washington",0,173,242,485,71,1562,0,0,191,112,0,1017,253,0,70,5,1872,881,1886,2754,88,0,810,228,0,608,4060,202,52,18,60,17700
"154","Rite Aid",-77.122416,38.89749,22207,"Washington",0,42,231,774,102,2198,0,0,207,140,0,1916,592,0,189,5,2458,732,2134,2812,76,0,581,416,0,513,5489,211,15,12,121,21966
"155","Rite Aid",-77.033086,38.994724,20910,"Washington",0,196,356,1985,100,4147,0,0,345,317,0,2471,706,0,188,9,4229,2112,3114,4737,148,0,1864,1232,0,363,9407,293,171,15,198,38703
"156","Rite Aid",-77.08055,38.772576,22306,"Washington",0,29,62,339,40,670,0,0,89,75,0,604,215,0,87,5,1320,405,870,1191,58,0,596,372,0,518,2653,108,21,7,44,10378
"157","Rite Aid",-76.906492,38.854264,20747,"Washington",0,32,149,1613,117,883,0,0,101,306,0,1017,1053,0,131,84,2209,2772,1463,3317,171,0,2115,1701,0,257,6780,162,152,0,119,26704
"158","Rite Aid",-77.001763,39.074002,20904,"Washington",0,306,320,2292,143,2994,0,0,454,495,0,1831,868,0,317,336,2860,2393,3590,4370,294,0,1853,1429,0,1289,7541,290,15,0,131,36411
"159","Rite Aid",-77.063169,38.862504,22202,"Washington",0,211,205,1698,110,3784,0,0,188,306,0,1267,540,0,141,7,2980,709,2561,4313,89,0,1333,422,0,223,9041,256,21,0,156,30561
"160","Rite Aid",-77.086475,38.861961,22204,"Washington",0,133,111,1701,88,3231,0,0,325,439,0,1956,906,0,290,5,2601,1161,3238,3787,140,0,1336,1302,0,700,8609,358,15,0,252,32684
"161","Safeway Store",-77.139441,38.896845,22207,"Washington",0,776,190,1294,0,3460,0,0,290,809,0,4488,466,0,408,0,2757,2165,7238,5022,453,0,2060,1354,0,0,11124,1665,0,0,34,46053
"162","Safeway Store",-77.09607,38.986148,20814,"Washington",0,481,415,2596,0,4004,0,0,227,912,0,4683,420,0,602,0,5613,1530,4809,5068,311,0,1520,834,0,0,10881,1016,0,0,130,46052
"163","Safeway Store",-77.044355,38.799639,22314,"Washington",0,157,242,589,0,1699,0,0,462,677,0,999,262,0,0,0,2011,448,2047,2869,0,0,1197,591,0,0,4869,731,0,0,0,19850
"164","Safeway Store",-76.976022,39.020676,20903,"Washington",0,365,531,1767,0,2882,0,0,194,410,0,4672,158,0,999,0,6102,2555,3371,7302,416,0,2649,940,0,0,7813,941,0,0,26,44093
"165","Safeway Store",-77.057632,38.743491,22308,"Washington",0,827,379,1396,0,3311,0,0,506,971,0,1905,446,0,350,0,3730,1030,4744,4742,205,0,1300,795,0,0,8584,1352,0,0,72,36645
"166","Safeway Store",-77.060581,38.776456,22307,"Washington",0,980,410,4477,0,4014,0,0,588,1511,374,5924,774,0,807,0,7276,2511,7528,7683,600,0,3157,1668,0,79,15540,1804,0,18,0,67723
"167","Safeway Store",-77.075352,38.895178,22209,"Washington",0,619,359,856,0,3263,0,0,107,606,0,3709,82,0,391,0,4355,1569,3935,5987,154,0,1462,979,0,0,9347,1312,0,0,91,39183
"168","Safeway Store",-77.121404,38.724329,22309,"Washington",0,662,253,1569,0,2434,0,0,338,781,0,3604,242,0,213,0,5066,1904,3556,5213,275,0,2021,918,0,0,9632,1097,0,2,0,39780
"169","Safeway Store",-77.122394,38.784167,22310,"Washington",0,692,457,2497,0,3154,60,0,232,893,0,4837,370,0,642,0,6787,1892,5517,6717,160,0,3417,1795,0,0,13433,1249,0,0,72,54873
"170","Safeway Store",-77.123564,38.87795,22205,"Washington",0,653,279,1970,0,2271,59,0,90,521,88,3210,380,0,640,0,3510,1301,3088,4850,116,0,1996,907,0,0,8223,1165,0,0,40,35357
"171","Safeway Store",-77.024586,38.993376,20910,"Washington",0,342,335,1194,0,4117,0,0,263,793,0,2704,250,0,168,0,4358,2264,4123,5660,186,0,2196,909,0,0,7380,1104,0,0,36,38382
"172","Safeway Store",-77.133806,38.810087,22304,"Washington",0,326,319,1514,0,3028,0,0,247,476,0,1569,210,0,170,0,4126,1176,2656,4905,237,0,2313,839,0,0,7006,816,0,0,36,31969
"173","Safeway Store",-76.997417,39.109032,20905,"Washington",0,919,483,4334,0,2728,56,0,487,1381,0,7025,576,0,1426,0,6962,3598,8598,7921,737,0,3373,1763,0,64,14297,1845,0,0,228,68801
"174","Safeway Store",-77.11967,38.950007,20816,"Washington",0,341,319,2069,0,5223,60,0,567,815,0,5435,437,0,1003,0,5485,2043,7625,6731,441,0,2191,732,0,88,10373,1414,0,22,139,53553
"175","Safeway Store",-77.141455,38.770013,22315,"Washington",0,963,710,4250,0,3581,63,0,429,877,0,6168,506,0,1308,0,8160,3074,8732,10272,573,0,2573,2083,0,118,16474,1387,0,25,108,72434
"176","Safeway Store",-77.081458,38.755716,22306,"Washington",0,299,340,1628,0,2272,0,0,130,379,0,2136,152,0,318,0,3339,1277,3049,3992,228,0,1846,816,0,78,8595,669,0,5,0,31548
"177","Safeway Store",-77.050314,39.039168,20902,"Washington",0,807,302,3445,0,4339,0,0,180,624,0,4824,370,0,1140,0,5771,2943,4147,8475,157,0,3227,1439,0,0,13169,1112,0,0,0,56471
"178","Safeway Store",-77.08983,38.827853,22302,"Washington",0,795,598,8096,0,5190,56,0,529,1711,442,7785,639,0,1429,0,9684,3871,8461,9341,417,0,3807,1987,0,91,18854,2487,0,13,81,86364
"179","Safeway Store",-77.105825,38.896764,22207,"Washington",0,1446,510,3534,0,4210,0,0,235,882,52,5342,563,0,395,0,5185,2057,7527,6606,320,0,2386,1027,0,0,12062,1792,0,17,109,56257
"180","Safeway Store",-76.946286,39.084182,20904,"Washington",0,436,250,1088,0,2266,0,0,46,529,0,2689,106,0,427,0,3692,2262,3021,6188,260,0,2678,1049,0,0,8132,1091,0,18,0,36228
"181","Safeway Store",-77.015255,39.020685,20901,"Washington",0,479,329,972,0,2422,0,0,259,532,0,1935,184,0,58,0,3768,1611,3771,5010,181,0,1502,1092,0,0,7677,1318,0,0,113,33213
"182","ShopRite",-76.956543,39.054797,20904,"Washington",47,186,57,3153,0,3921,129,0,426,633,0,693,255,0,0,387,2952,1880,8676,6311,873,0,2088,720,0,360,10609,774,0,86,271,45487
"183","Shoppers Food Warehouse",-77.153581,38.765785,22310,"Washington",0,315,713,1076,0,4212,0,0,441,922,0,4555,576,0,646,0,5684,891,5657,7050,308,0,2385,494,0,103,11553,836,0,203,98,48718
"184","Shoppers Food Warehouse",-76.907127,38.856349,20747,"Washington",0,54,499,533,0,1335,0,0,96,517,0,1865,388,0,76,0,3959,1432,1895,6739,107,0,3826,1230,0,64,13396,476,0,32,107,38626
"185","Shoppers Food Warehouse",-77.086608,38.750607,22306,"Washington",0,183,406,634,0,2549,0,0,325,860,0,2824,406,0,512,0,5056,970,3855,5427,165,0,2622,396,0,65,8294,632,0,91,96,36368
"186","Shoppers Food Warehouse",-77.049895,38.838727,22305,"Washington",0,73,954,1141,0,5187,0,0,573,1114,0,5813,780,0,674,0,6927,2274,6871,8745,246,0,4131,954,0,103,17500,1261,0,152,175,65648
"187","Shoppers Food Warehouse",-77.047085,39.06035,20902,"Washington",0,165,577,761,0,6270,0,0,223,828,0,3266,479,0,538,0,7051,1444,6866,10030,239,0,3585,489,0,234,11452,837,0,49,89,55472
"188","Shoppers Food Warehouse",-76.883987,38.849081,20747,"Washington",0,47,746,779,0,1726,0,0,180,1211,0,2701,497,0,554,0,4708,1643,3727,8433,136,0,4945,1389,0,216,16555,666,0,77,133,51069
"189","Super Giant",-77.077145,39.083892,20906,"Washington",0,140,603,6332,0,5298,53,0,608,827,0,4629,316,0,693,702,1827,1466,11323,15060,724,0,2304,133,0,0,17502,1711,0,85,77,72413
"190","Target Express",-77.074337,38.894488,22209,"Washington",0,0,248,2010,95,939,0,0,0,0,0,3614,270,0,259,0,2613,945,5619,3108,0,0,455,20,0,48,6864,607,55,0,136,27905
"191","Target Store",-77.049486,38.834345,22305,"Washington",0,178,5009,12175,3425,16703,443,0,758,531,0,41228,1961,0,3917,277,38084,9155,30095,26938,1149,0,3859,714,0,1221,54631,3910,0,330,1251,257942
"192","Target Store",-76.956757,39.051619,20904,"Washington",0,144,2364,7845,2291,9102,417,0,621,392,0,21872,875,0,2500,200,23946,8488,22625,23262,615,0,3635,723,0,794,34115,2669,0,581,405,170481
"193","Target Store",-77.053031,39.038422,20902,"Washington",0,101,2105,9792,3204,9853,429,0,576,552,0,21699,686,0,2488,240,27699,7386,23479,22021,626,0,3221,852,225,962,31185,2118,4,261,468,172232
"194","Target Store",-77.083183,38.775611,22306,"Washington",0,74,2146,8822,2115,11457,383,0,509,992,0,18679,948,0,2308,323,18280,5420,21168,17232,522,0,2330,984,0,699,37784,3121,0,366,955,157617
"195","Target Store",-76.887033,38.848987,20747,"Washington",0,0,1377,3770,1547,1445,205,0,195,853,0,8480,412,0,1138,64,11724,5203,8433,11499,343,0,2389,1554,0,338,16420,1099,0,318,155,78961
"196","Walgreens",-77.082378,38.750043,22306,"Washington",0,157,406,911,0,2214,36,0,416,184,0,1785,738,0,293,605,2244,1234,2358,2770,66,0,1003,656,0,47,6342,277,0,33,187,24962
"197","Walgreens",-77.080661,38.771585,22306,"Washington",0,180,206,786,0,2010,24,0,426,302,0,1817,787,0,613,580,3140,1022,2508,4154,134,0,1018,747,0,58,7122,397,0,64,134,28229
"198","Walgreens",-77.046384,38.805231,22314,"Washington",0,0,494,743,0,1598,0,0,15,162,0,719,332,0,0,259,2407,932,773,2975,94,0,543,718,0,12,5174,116,0,50,0,18116
"199","Walgreens",-77.092486,38.889243,22201,"Washington",0,102,594,799,0,2310,51,0,541,251,0,1315,1115,0,581,419,4646,801,2427,2682,56,0,795,424,0,14,7312,334,0,33,141,27743
"200","Walgreens",-77.057293,38.820411,22301,"Washington",0,81,359,605,0,1467,0,0,305,259,0,2102,759,0,410,267,1235,1565,1671,1980,64,0,599,521,12,45,6063,247,0,14,142,20772
"201","Walgreens",-76.885389,38.850352,20747,"Washington",0,27,469,623,0,895,52,0,265,227,0,1693,800,0,582,638,1409,1107,1659,2400,48,0,1098,1260,0,93,6037,153,0,102,94,21731
"202","Walgreens",-76.989563,39.040755,20904,"Washington",0,111,208,599,0,2129,61,0,456,206,0,1661,839,0,438,809,2412,1499,2639,4411,104,0,1405,742,24,32,6113,397,0,102,128,27525
"203","Walgreens",-77.098111,38.89554,22201,"Washington",0,113,279,616,0,1929,28,0,306,296,0,1667,355,0,308,252,1816,394,1598,1899,95,0,465,407,0,35,4451,218,0,50,92,17669
"204","Wegmans Food Market",-77.161936,38.742199,22315,"Washington",0,1255,3689,3128,0,13115,0,0,386,1615,1435,12109,633,0,1409,553,16067,1534,16683,12176,450,0,1274,311,0,0,29324,3310,0,0,1316,121772
"205","Family Dollar",-77.027135,38.965623,20011,"Washington",0,0,175,112,79,592,0,0,110,136,0,365,365,0,439,0,1520,1736,1011,2506,79,0,1110,607,0,0,3780,103,49,0,152,15026
"206","Family Dollar",-77.027258,38.899824,20002,"Washington",0,0,167,168,52,437,0,0,330,227,0,714,787,0,688,0,1252,3171,1435,3498,77,0,1370,936,0,0,6609,151,0,0,114,22183
"207","Family Dollar",-76.97315,38.930083,20018,"Washington",0,0,142,153,74,563,0,0,221,214,0,292,352,0,493,0,876,3360,1024,4119,111,0,1573,1015,0,0,5280,109,64,0,63,20098
"208","Giant Food Store",-76.992422,38.919198,20018,"Washington",0,33,362,6117,0,2889,61,0,308,1040,0,3207,292,0,167,0,1007,1988,7301,11460,686,0,2749,161,0,30,20841,1667,0,50,0,62416
"209","Giant Food Store",-77.03198,38.930838,20010,"Washington",0,84,744,7982,0,5726,59,0,242,981,0,3780,338,0,329,141,1372,1958,7295,9910,458,0,2469,576,0,82,19763,1883,0,32,98,66302
"210","Giant Food Store",-77.062984,38.944535,20008,"Washington",0,117,635,3521,0,4105,58,0,288,0,0,1489,339,0,179,0,377,550,5297,5900,355,0,407,201,0,23,10592,455,0,0,0,34888
"211","Giant Food Store",-77.022334,38.909036,20001,"Washington",0,57,346,6710,0,5776,63,0,410,855,0,5288,613,0,677,0,1576,2740,7660,9695,428,0,1941,629,0,33,21906,1384,0,93,104,68984
"212","Giant Food Store",-77.072997,38.934177,20016,"Washington",0,140,694,10248,0,6093,68,0,367,1239,0,5409,517,0,603,0,1187,1521,10640,11014,494,0,2034,491,0,33,18625,1838,0,54,102,73411
"213","Giant Food Store",-77.001743,38.900418,20002,"Washington",0,121,239,5059,0,4501,56,0,441,838,0,3232,403,0,314,0,1221,1195,6508,7280,314,0,1336,99,0,61,15096,1255,0,32,100,49701
"214","Harris Teeter",-77.038562,38.921917,20009,"Washington",0,0,117,1248,0,1803,99,0,98,416,776,976,402,0,106,0,1687,173,5760,3935,0,0,477,561,0,0,9702,876,0,0,0,29212
"215","Harris Teeter",-76.98684,38.880138,20003,"Washington",0,0,183,1343,0,2213,40,0,413,559,350,2560,360,0,153,0,3325,1119,6186,5102,313,0,3198,1355,0,199,15663,1400,0,0,0,46034
"216","Harris Teeter",-77.005613,38.905932,20002,"Washington",0,0,398,1846,0,5835,90,0,180,552,566,2792,1054,0,217,0,4535,681,7034,9029,265,0,2043,625,0,351,21364,1100,0,0,0,60557
"217","Harris Teeter",-77.000027,38.876149,20003,"Washington",0,0,70,1706,0,4382,121,0,373,474,478,3072,629,0,189,0,3000,1018,7288,5096,217,0,851,146,0,249,16807,1049,0,0,0,47215
"218","Rite Aid",-77.028624,38.957639,20011,"Washington",0,120,76,536,92,1559,0,0,153,168,0,1384,698,0,222,141,1780,1631,1488,3153,156,0,1518,1009,0,470,6156,150,104,7,80,22851
"219","Rite Aid",-77.02992,38.916777,20009,"Washington",0,0,0,13,0,3,0,0,0,74,0,0,108,0,9,0,582,0,0,713,0,0,415,452,0,0,1337,38,0,0,71,3815
"220","Rite Aid",-77.04554,38.915416,20009,"Washington",0,456,467,4677,158,5060,0,0,511,653,0,3451,1650,0,314,347,4353,2076,4146,4662,329,0,1371,1394,0,342,12030,805,18,35,333,49638
"221","Rite Aid",-77.085146,38.933648,20016,"Washington",0,27,157,796,50,2198,0,0,188,109,0,1116,392,0,120,0,1500,415,2010,1888,57,0,495,296,0,92,4086,90,17,0,90,16189
"222","Rite Aid",-77.002821,38.821869,20032,"Washington",0,18,77,351,104,923,0,0,38,198,0,689,530,0,169,48,1248,1675,919,2358,16,0,1352,826,0,172,6250,81,301,19,122,18484
"223","Rite Aid",-76.983712,38.924922,20018,"Washington",0,22,96,1001,111,1247,0,0,165,265,0,1427,1262,0,240,136,1857,1958,1946,4001,85,0,2024,1686,0,385,8003,112,156,25,42,28252
"224","Safeway Store",-77.095932,38.917442,20007,"Washington",0,638,0,3267,0,4842,0,0,209,554,0,2187,378,0,0,0,1869,1097,4054,5485,193,0,515,168,0,0,7922,580,0,0,0,33958
"225","Safeway Store",-77.038948,38.912053,20009,"Washington",0,0,345,4377,0,5056,0,0,455,334,0,1591,407,0,180,0,3170,520,4125,6994,0,0,1271,1003,0,0,9232,1125,0,0,0,40185
"226","Safeway Store",-76.947697,38.893288,20019,"Washington",0,58,202,582,0,1756,60,0,166,797,0,2141,254,0,60,0,3101,2712,2700,7720,297,0,4633,3057,0,0,16602,1571,0,0,0,48469
"227","Safeway Store",-77.026547,38.969579,20012,"Washington",0,658,413,2837,0,3473,51,0,130,728,0,5380,306,0,1093,0,5396,2620,4397,7936,416,0,3623,1928,0,67,12473,1000,0,0,0,54925
"228","Safeway Store",-77.082487,38.952563,20016,"Washington",0,794,216,2362,0,2937,37,0,238,890,3,3641,246,0,443,0,4076,879,4815,5746,236,0,2159,1041,0,35,9509,1043,0,0,69,41415
"229","Safeway Store",-76.966406,38.859017,20020,"Washington",0,263,387,1750,0,1759,86,0,83,1228,0,5186,426,0,961,0,6848,4236,3491,11632,205,0,6453,4722,0,0,19814,2507,0,23,25,72085
"230","Safeway Store",-77.018696,38.903568,20001,"Washington",0,1242,677,5633,0,4890,0,0,253,1104,44,9314,700,0,1112,0,7448,4180,6007,11159,406,0,3110,1727,0,0,23731,2440,0,30,32,85239
"231","Safeway Store",-77.025358,38.938418,20011,"Washington",0,908,430,4122,0,4434,0,0,172,1213,0,6448,448,0,872,0,6068,4050,5723,9936,380,0,3835,2443,0,119,17438,1716,0,0,65,70820
"232","Safeway Store",-77.01721,38.877647,20024,"Washington",0,461,473,2935,0,5559,0,0,206,812,0,5045,666,0,1047,0,6229,2797,5168,10210,294,0,4395,2672,0,0,20222,1833,0,24,120,71168
"233","Safeway Store",-77.067261,38.916179,20007,"Washington",0,1200,892,8863,0,9918,123,0,543,1411,305,12717,837,0,1583,0,8332,3771,14749,16887,874,0,5230,2575,0,111,31024,2314,0,17,122,124398
"234","Safeway Store",-77.041003,38.924236,20009,"Washington",0,398,94,1160,0,3230,0,0,234,307,0,2241,136,0,183,0,1641,1531,3254,3185,357,0,576,541,0,0,6426,624,0,0,0,26118
"235","Safeway Store",-76.986573,38.883557,20003,"Washington",0,809,433,3806,0,5243,87,0,211,1098,0,7666,366,0,1072,0,6288,3247,7554,10226,332,0,4909,3064,0,0,22641,1927,0,14,0,80993
"236","Safeway Store",-76.979602,38.900488,20002,"Washington",0,208,460,1751,0,1602,61,0,67,1179,0,3775,320,0,452,0,5427,2895,3069,10362,92,0,6820,4836,0,0,19791,1456,0,16,17,64656
"237","Safeway Store",-77.074915,38.964629,20015,"Washington",0,845,370,3110,0,5580,60,0,290,1044,0,4560,391,0,609,0,5816,1350,6173,7581,443,0,2272,1438,0,0,11553,1587,0,0,0,55072
"238","Super Giant",-76.981016,38.844896,20032,"Washington",0,3,391,4799,0,2020,122,0,169,1301,0,2634,686,0,263,123,1217,5725,5131,17562,341,0,3571,1113,0,81,28937,1738,0,340,0,78267
"239","Target Store",-77.033194,38.929591,20010,"Washington",0,0,2951,15283,3490,12144,602,0,478,266,0,35222,1599,0,3993,267,22273,8316,30187,23788,474,0,2889,644,627,1669,48094,2554,0,291,751,218852
"240","Walgreens",-77.04851,38.905663,20037,"Washington",0,244,743,3344,0,4454,0,0,1150,240,0,3325,1326,0,110,970,7353,2110,3549,6475,334,0,1683,870,7,157,14267,797,0,38,350,53896
"241","Walgreens",-77.059515,38.936447,20008,"Washington",0,0,300,1041,33,2252,0,0,216,278,0,1241,568,0,0,326,1857,929,1399,2585,137,0,709,627,0,41,6605,239,0,27,153,21563
"242","Walgreens",-77.021621,38.900018,20001,"Washington",0,436,1207,7833,0,5092,0,0,1482,1180,0,5009,2525,0,0,1879,8510,5107,4997,14848,392,0,1637,1594,0,16,29337,1145,0,295,555,95076
"243","Walgreens",-77.027465,38.897555,20004,"Washington",0,496,876,1909,0,2031,0,0,1043,404,0,3963,2257,0,477,756,6089,2163,3043,5940,133,0,980,992,0,90,14932,675,0,129,214,49592
"244","Walgreens",-77.005261,38.901243,20002,"Washington",0,12,82,137,0,1445,0,0,23,28,0,98,135,0,0,78,775,261,266,530,6,0,81,62,0,10,1885,69,0,35,12,6030
"245","Walgreens Rx Express",-77.014673,38.927181,20010,"Washington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072
"246","Dollar General",-80.2800863,40.6072831,15001,"Pittsburgh",0,0,64,45,170,174,0,0,0,377,0,159,922,0,196,0,449,708,1032,2384,50,0,973,562,0,0,7838,215,0,0,455,16773
"247","Giant Eagle Market",-80.3050778,40.5990743,15001,"Pittsburgh",0,557,504,876,0,3646,0,0,747,1578,0,1419,3738,0,538,774,8439,2192,13782,10720,868,0,3171,804,0,45,38630,2458,0,0,1804,97290
"248","Rite Aid",-80.2815446,40.6069164,15001,"Pittsburgh",0,135,70,505,23,1294,0,0,135,142,0,368,1349,0,108,4,1506,276,1880,1357,211,0,495,399,0,1436,6388,182,11,0,174,18448
"249","Dollar General",-80.315843,40.6325687,15001,"Pittsburgh",0,0,192,68,155,213,0,0,218,310,0,211,618,0,173,0,602,367,1220,1256,116,0,391,296,0,0,4459,184,13,0,171,11233
"250","Circle K",-80.2787387,40.6069497,15001,"Pittsburgh",0,0,111,0,0,509,0,0,0,142,0,806,0,0,0,0,545,668,32,2613,0,0,269,520,0,0,11253,178,0,798,743,19187
"251","Family Dollar",-80.2839684,40.6092001,15001,"Pittsburgh",0,0,142,156,29,207,0,0,136,123,0,235,172,0,120,0,987,1221,1300,1601,151,0,734,378,0,0,4250,200,6,0,25,12173
"252","Dollar General",-80.2546331,40.5726428,15001,"Pittsburgh",0,0,74,90,202,437,0,0,454,276,0,400,895,0,275,0,777,749,1380,2357,39,0,723,337,0,0,6953,253,4,0,238,16913
"253","Circle K",-80.309819,40.641678,15001,"Pittsburgh",0,0,190,0,0,662,0,0,48,176,0,522,0,0,0,0,634,248,37,1083,0,0,267,399,0,0,6793,125,14,28,330,11556
